Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Column1,Column2,Column3
11144166,Mast & Harbour,Western,dresses,Women,,1999,45% OFF,"XS, S, M, L, XL",4.5,758,45%,OFF,899.55
10778936,RARE,Western,dresses,Women,,2099,57% OFF,"S, M, L, XL",4.3,758,57%,OFF,1196.43
2521066,DressBerry,Western,dresses,Women,,2199,60% OFF,"XS, S, M, L, XL",4.1,758,60%,OFF,1319.4
9242647,Roadster,Topwear,tshirts,Men,714,1299,45% OFF,"S, M, L, XL",4,757,45%,OFF,584.55
130966,Enamor,Lingerie & Sleep Wear,bra,Women,,779,,"34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40B, 40C, 40D, 42B, 42C, 42D",4.5,757,,, 
12150616,plusS,Plus Size,tops,Women,607,1599,62% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.4,757,62%,OFF,991.38
6397681,Roadster,Western,sweaters,Women,,1299,45% OFF,"XS, S, M, L, XL, XXL",4,757,45%,OFF,584.55
2053499,Belle Fille,Western,jackets,Women,,1599,60% OFF,"S, M, L, XL, XXL",3.8,757,60%,OFF,959.4
10778710,Roadster,Western,tshirts,Women,,599,45% OFF,"XS, S, M, L, XL",4.3,757,45%,OFF,269.55
10806144,Zivame,Lingerie & Sleep Wear,bra,Women,,449,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,756,,, 
13404388,HERE&NOW,Plus Size,kurtas,Women,439,1099,60% OFF,"XS, S, M, L, XL, XXL, 3XL",3.8,756,60%,OFF,659.4
13843086,SASSAFRAS,Western,jeggings,Women,,1899,45% OFF,"26, 28, 30, 32, 34, 36",4.3,756,45%,OFF,854.55
10685308,WROGN,Bottom Wear,jeans,Men,1319,2399,45% OFF,"28, 30, 32, 34, 36, 38",4.2,755,45%,OFF,1079.55
7278581,Roadster,Bottom Wear,jeans,Men,759,1899,60% OFF,"28, 30, 32, 34, 36",3.9,755,60%,OFF,1139.4
13842342,HIGHLANDER,Topwear,shirts,Men,516,1099,53% OFF,"39, 40, 42, 44",4.2,755,53%,OFF,582.47
6791055,HRX by Hrithik Roshan,Topwear,tshirts,Men,384,1099,65% OFF,"S, M, L, XL, XXL",4,755,65%,OFF,714.35
8571065,English Navy,Topwear,shirts,Men,649,999,35% OFF,"38, 40, 42, 44",4,755,35%,OFF,349.65
12135010,Anouk,Indian Wear,kurtas,Women,629,1399,55% OFF,"XS, S, M, L, XL, XXL",4.1,755,55%,OFF,769.45
15268846,Varanga,Indian Wear,kurtas,Women,824,3299,75% OFF,"S, M, L, XL, XXL",4.2,755,75%,OFF,2474.25
10316807,Claura,Lingerie & Sleep Wear,night-suits,Women,1044,1899,45% OFF,"S, M, L, XL",4.1,755,45%,OFF,854.55
10742396,Tokyo Talkies,Western,jackets,Women,,1599,25% OFF,"S, M, L, XL",4.4,755,25%,OFF,399.75
13843254,SASSAFRAS,Western,jeggings,Women,,1899,50% OFF,"26, 28, 30, 32, 34, 36",4.3,755,50%,OFF,949.5
10720136,DressBerry,Western,dresses,Women,,1999,70% OFF,"XS, S, M, L, XL",4.2,755,70%,OFF,1399.3
12303596,Roadster,Bottom Wear,jeans,Men,,1799,,"28, 30, 32, 34, 36",3.9,754,,, 
10938454,Roadster,Topwear,tshirts,Men,499,999,50% OFF,"XS, S, M, L, XL",4.1,754,50%,OFF,499.5
11053760,Anubhutee,Indian Wear,kurtis,Women,639,1599,60% OFF,"S, M, L, XL, XXL",4.4,754,60%,OFF,959.4
6820287,Zivame,Lingerie & Sleep Wear,bra,Women,447,995,55% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.2,754,55%,OFF,547.25
12142722,AHIKA,Indian Wear,kurtas,Women,1300,2600,50% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.2,753,50%,OFF,1300
12026426,Tokyo Talkies,Western,trousers,Women,,1249,48% OFF,"28, 30, 32, 34",4.1,753,48%,OFF,599.52
17384844,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.4,753,50%,OFF,699
4451372,Roadster Fast and Furious,Bottom Wear,jeans,Men,759,1899,60% OFF,"28, 30, 32, 34, 36",3.9,752,60%,OFF,1139.4
12252860,Campus Sutra,Topwear,jackets,Men,923,2799,67% OFF,"S, M, L, XL",4,752,67%,OFF,1875.33
17384220,Roadster,Western,tshirts,Women,,1398,,"XS, S, M, L, XL",4.1,752,,, 
11117228,HIGHLANDER,Bottom Wear,jeans,Men,892,1899,53% OFF,"30, 32, 34, 36, 38",3.9,751,53%,OFF,1006.47
2463353,Mast & Harbour,Bottom Wear,track-pants,Men,899,1799,50% OFF,"XS, S, M, L, XL, XXL",3.7,751,50%,OFF,899.5
3736649,Cross Court,Indian Wear,kurtas,Men,749,1499,50% OFF,"S, M, L, XL",4.4,751,50%,OFF,749.5
9236625,Varanga,Indian Wear,kurtas,Women,683,1799,62% OFF,"S, M, L, XL, XXL",4,751,62%,OFF,1115.38
17383444,Roadster,Western,tshirts,Women,,1598,50% OFF,"XL, L, M, S, XS",4.2,751,50%,OFF,799
8352597,INVICTUS,Topwear,shirts,Men,759,1899,60% OFF,"38, 39, 40, 42, 44",4.1,750,60%,OFF,1139.4
9951473,Roadster,Topwear,shirts,Men,759,1899,60% OFF,"38, 40, 42, 44, 46, 48",4.3,750,60%,OFF,1139.4
12834804,Hubberholme,Topwear,jackets,Men,999,1999,50% OFF,"S, M, L, XL",3.8,750,50%,OFF,999.5
1847239,Harvard,Topwear,shirts,Men,899,1999,55% OFF,"38, 40, 42, 44",3.7,750,55%,OFF,1099.45
9079605,Harvard,Topwear,tshirts,Men,549,999,45% OFF,"S, M, L, XL, XXL",3.9,750,45%,OFF,449.55
13895576,Inddus,Indian Wear,kurtas,Women,1427,3399,58% OFF,"XS, S, M, L, XL, XXL",4.5,750,58%,OFF,1971.42
3013729,Jockey,Lingerie & Sleep Wear,bra,Women,,958,,"30B, 32B, 34B",4,750,,, 
12729384,DILLINGER,Western,tshirts,Women,,1199,51% OFF,"XS, S, M, L, XL",4.3,750,51%,OFF,611.49
17383510,Roadster,Western,tshirts,Women,,1598,50% OFF,"L, M, S, XS, XL",4.3,750,50%,OFF,799
17381996,Roadster,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4,750,50%,OFF,799
17524566,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"S, XS, XL, L, M",4.1,750,50%,OFF,799
10555458,Deewa,Western,jeggings,Women,,1999,48% OFF,"28, 30, 32, 34, 36, 38",4.4,750,48%,OFF,959.52
8810403,Roadster,Western,jeans,Women,,1999,60% OFF,"26, 28, 30, 32, 34, 36",4.1,750,60%,OFF,1199.4
2091633,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,602,899,33% OFF,"S, M, L, XL, XXL",4.1,749,33%,OFF,296.67
11849720,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,881,1798,51% OFF,"S, M, L, XL, XXL",4.1,749,51%,OFF,916.98
13955204,LOCOMOTIVE,Topwear,shirts,Men,412,1249,67% OFF,"39, 40, 42, 44",4.3,749,67%,OFF,836.83
11350332,HERE&NOW,Topwear,shirts,Men,734,2099,65% OFF,"38, 40, 42, 44, 46",4.2,749,65%,OFF,1364.35
10409970,WROGN,Topwear,shirts,Men,1439,2399,40% OFF,"39, 40, 42, 44, 46",4.3,749,40%,OFF,959.6
7119168,HERE&NOW,Indian Wear,dresses,Women,1119,2799,60% OFF,"XS, S, M, L, XL, XXL",4,749,60%,OFF,1679.4
12631312,Inddus,Indian Wear,sarees,Women,836,3099,73% OFF,Onesize,4.2,749,73%,OFF,2262.27
11239052,Ishin,Indian Wear,kurta-sets,Women,2024,4499,55% OFF,"S, M, L, XL, XXL",4.1,749,55%,OFF,2474.45
1081753,Secret Wish,Lingerie & Sleep Wear,nightdress,Women,539,999, 46 % OFF,Onesize,4,749,,46,46
10565494,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,439,1099,60% OFF,"XS, S, M, L, XL",4.5,749,60%,OFF,659.4
11395996,Tokyo Talkies,Western,jeans,Women,,1349,47% OFF,"26, 28, 30, 32, 34",3.9,749,47%,OFF,634.03
17385768,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.2,749,50%,OFF,699
11118514,Roadster,Western,jeans,Women,,2199,65% OFF,"26, 28, 30, 32, 34, 36",4.1,749,65%,OFF,1429.35
8330195,Roadster,Western,tops,Women,,499,40% OFF,"XS, S, M, L, XL",4.2,749,40%,OFF,199.6
8851929,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,,1399,,"28, 30, 32, 34, 36, 38",3.9,748,,, 
9436571,Maniac,Bottom Wear,track-pants,Men,654,1109,41% OFF,"M, L, XL",3.8,748,41%,OFF,454.69
11326622,Roadster,Topwear,shirts,Men,599,1499,60% OFF,"38, 40, 42, 44, 46, 48",4.3,748,60%,OFF,899.4
10397911,Roadster,Topwear,shirts,Men,879,1599,45% OFF,"38, 40, 42, 44",4.5,748,45%,OFF,719.55
10944412,Roadster,Topwear,shirts,Men,799,1999,60% OFF,"38, 40, 42, 44",4,748,60%,OFF,1199.4
9442835,Van Heusen,Lingerie & Sleep Wear,bra,Women,,1049,,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,748,,, 
13592720,Anubhutee,Lingerie & Sleep Wear,night-suits,Women,961,2599,63% OFF,"S, M, L, XL, XXL",3.9,748,63%,OFF,1637.37
1718904,Harvard,Western,shirts,Women,,1599,60% OFF,"S, M, L, XL",4.3,748,60%,OFF,959.4
10778656,Roadster,Western,tshirts,Women,,699,40% OFF,"XS, S, M, L, XL",4.1,748,40%,OFF,279.6
13167660,Quechua By Decathlon,Sports Wear,sports-sandals,Women,827,899,8% OFF,"UK3, UK4, UK5, UK5.5, UK6.5, UK7, UK8, UK8.5, UK9.5, UK10.5, UK11, UK12",4.1,747,8%,OFF,71.92
9722997,Miss Chase,Western,tops,Women,,1849,57% OFF,"XS, S, M, L, XL",4.3,747,57%,OFF,1053.93
8426355,WROGN,Topwear,tshirts,Men,599,1199,50% OFF,"S, M, L, XL, XXL",4.3,746,50%,OFF,599.5
14376546,Anouk,Indian Wear,kurtas,Women,679,1699,60% OFF,"XS, S, M, L, XL, XXL",4.4,746,60%,OFF,1019.4
2295687,Enamor,Lingerie & Sleep Wear,briefs,Women,,579,,"S, M, L, XL",4,746,,, 
10939824,DressBerry,Lingerie & Sleep Wear,bra,Women,239,799,70% OFF,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,746,70%,OFF,559.3
4696509,HERE&NOW,Plus Size,kurtas,Women,719,1799,60% OFF,"XS, S, M, L, XL, XXL, 3XL",4.2,746,60%,OFF,1079.4
17385208,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.3,746,50%,OFF,699
2393019,DressBerry,Western,tops,Women,,1399,Rs. 900 OFF,"XS, S, M, L, XL",4.2,746,,900,900
8237591,Roadster,Bottom Wear,trousers,Men,1079,2399,55% OFF,"28, 30, 32, 34, 36, 38, 40",4.1,745,55%,OFF,1319.45
13040630,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,,899,,"S, M, L, XL, XXL",4.4,745,,, 
5151921,Roadster,Topwear,sweaters,Men,,1999,,"XS, S, M, L, XL, XXL",4.3,745,,, 
1272494,HIGHLANDER,Topwear,shirts,Men,569,999,43% OFF,"39, 40, 42, 44, 46",4.2,745,43%,OFF,429.57
4921219,HERE&NOW,Plus Size,kurta-sets,Women,719,2399,70% OFF,"XS, S, M, L, XL, XXL",4.2,745,70%,OFF,1679.3
6620324,Zima Leto,Western,dresses,Women,,1099,56% OFF,"XS, S, M, L, XL",4,745,56%,OFF,615.44
9477715,Roadster,Western,sweatshirts,Women,,1299,60% OFF,"XS, S, M, L, XL, XXL",4.2,745,60%,OFF,779.4
1749040,INVICTUS,Bottom Wear,trousers,Men,1099,1999,45% OFF,"30, 32, 34, 36",3.8,744,45%,OFF,899.55
11903994,Roadster,Topwear,shirts,Men,649,1299,50% OFF,"38, 40, 42, 44",4.2,744,50%,OFF,649.5
8426223,WROGN,Topwear,shirts,Men,1199,2399,50% OFF,"39, 40, 42, 44, 46",4.3,744,50%,OFF,1199.5
8949487,Idalia,Indian Wear,kurta-sets,Women,1519,3799,60% OFF,"S, M, L, XL, XXL",4.4,744,60%,OFF,2279.4
8903681,Roadster,Bottom Wear,jeans,Men,,2699,,"28, 30, 32, 34, 36",3.7,743,,, 
6812996,HIGHLANDER,Bottom Wear,trousers,Men,798,1699,53% OFF,"30, 32, 34, 36",4.3,743,53%,OFF,900.47
11744680,Roadster,Topwear,tshirts,Men,519,1299,60% OFF,"XS, S, M, L, XL",4.4,743,60%,OFF,779.4
11361588,WROGN,Topwear,shirts,Men,1559,2399,35% OFF,"39, 40, 42, 44, 46",4.4,743,35%,OFF,839.65
11008048,YASH GALLERY,Indian Wear,kurtas,Women,974,2499,61% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.1,743,61%,OFF,1524.39
9003071,Lebami,Lingerie & Sleep Wear,bra,Women,475,699,32% OFF,"30, 32, 34",4.2,743,32%,OFF,223.68
11640002,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,449,999,55% OFF,"XS, S, M, L, XL",4.5,743,55%,OFF,549.45
9901953,Roadster,Western,sweatshirts,Women,,1099,30% OFF,"XS, S, M, L, XL, XXL",4.4,743,30%,OFF,329.7
9791491,RANGMANCH BY PANTALOONS,Western,leggings,Women,,399,,"S, M, L, XL",4.2,743,,, 
9587533,Roadster,Topwear,jackets,Men,1574,3499,55% OFF,"S, M, L, XL, XXL, 3XL",4.2,742,55%,OFF,1924.45
13437260,Sangria,Plus Size,kurtas,Women,779,1299,40% OFF,"XS, S, M, L, XL, XXL, 3XL",3.9,742,40%,OFF,519.6
3014458,HERE&NOW,Plus Size,kurta-sets,Women,1039,2599,60% OFF,"XS, S, M, L, XL, XXL",4.3,742,60%,OFF,1559.4
10584392,Campus Sutra,Western,sweatshirts,Women,,1699,50% OFF,"S, M, L, XL",4.1,742,50%,OFF,849.5
1744901,Mast & Harbour,Western,jeans,Women,,1799,35% OFF,"26, 28, 30, 32, 34, 36",4.1,742,35%,OFF,629.65
10964506,Roadster,Western,tops,Women,,599,45% OFF,"XS, S, M, L, XL",4.2,742,45%,OFF,269.55
11193818,Chemistry,Western,tops,Women,,999,Rs. 500 OFF,"XS, S, M, L, XL",3.7,742,,500,500
10106171,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,659,1099,40% OFF,"S, M, L, XL, XXL",4.3,741,40%,OFF,439.6
11044444,HIGHLANDER,Topwear,shirts,Men,574,1149,50% OFF,"39, 40, 42, 44",3.9,741,50%,OFF,574.5
8985541,Roadster,Topwear,shirts,Men,639,1599,60% OFF,"38, 40, 42, 44",4.3,741,60%,OFF,959.4
5125742,Vishudh,Indian Wear,kurtas,Women,544,1649,67% OFF,"S, M, L, XL, XXL",4.1,741,67%,OFF,1104.83
13502984,JUNEBERRY,Western,tshirts,Women,,1199,Rs. 750 OFF,"S, M, L, XL, XXL, 3XL",4.4,741,,750,750
12288126,SASSAFRAS,Western,skirts,Women,,1399,50% OFF,"26, 28, 30, 32, 34",4.2,741,50%,OFF,699.5
10934794,KASSUALLY,Western,tops,Women,,1599,57% OFF,"XS, S, M, L, XL, XXL",4.2,741,57%,OFF,911.43
11306968,DressBerry,Western,jeans,Women,,2099,70% OFF,"26, 28, 30, 32, 34, 36",4,741,70%,OFF,1469.3
11893634,Roadster,Western,tshirts,Women,,799,65% OFF,"XS, S, M, L, XL",4,741,65%,OFF,519.35
9801593,Tokyo Talkies,Western,tops,Women,,849,47% OFF,"S, M, L, XL",4.1,741,47%,OFF,399.03
11097714,YASH GALLERY,Indian Wear,dresses,Women,1146,3699,69% OFF,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.2,740,69%,OFF,2552.31
13581038,SASSAFRAS,Western,dresses,Women,,1899,45% OFF,"XS, S, M, L, XL, XXL",4.3,740,45%,OFF,854.55
2354862,DressBerry,Western,dresses,Women,,2199,60% OFF,"XS, S, M, L, XL",4.3,740,60%,OFF,1319.4
12989794,mokshi,Indian Wear,kurta-sets,Women,1049,2999,65% OFF,"S, M, L, XL, XXL",4.3,739,65%,OFF,1949.35
6011985,Roadster,Western,sweatshirts,Women,,1199,70% OFF,"XS, S, M, L, XL, XXL",3.8,739,70%,OFF,839.3
8883945,DressBerry,Western,shirts,Women,,1399,55% OFF,"S, M, L, XL",4.3,739,55%,OFF,769.45
11711804,Mast & Harbour,Western,shirts,Women,,1699,40% OFF,"XS, S, M, L, XL",4.2,739,40%,OFF,679.6
17381782,Roadster,Western,tshirts,Women,,1998,50% OFF,"XS, S, M, L, XL",4.2,739,50%,OFF,999
11530308,Roadster,Western,jeans,Women,,2399,60% OFF,"26, 28, 30, 32, 34, 36",3.9,739,60%,OFF,1439.4
2471562,Roadster,Western,dungarees,Women,,3599,65% OFF,"26, 28, 30, 32, 34, 36",4.2,739,65%,OFF,2339.35
7271326,Hangup,Bottom Wear,trousers,Men,783,1599,51% OFF,"28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52",3.7,738,51%,OFF,815.49
6687387,Roadster,Topwear,shirts,Men,1099,1999,45% OFF,"38, 40, 42, 44",4.2,738,45%,OFF,899.55
11132180,The Indian Garage Co,Topwear,shirts,Men,608,2099,71% OFF,"38, 40, 42, 44, 46",4.2,738,71%,OFF,1490.29
8566957,Yufta,Indian Wear,kurta-sets,Women,1249,2499,50% OFF,"S, M, L, XL, XXL",4.2,738,50%,OFF,1249.5
762420,Floret,Lingerie & Sleep Wear,bra,Women,844,938,10% OFF,"32B, 34B, 36B, 38B, 40B",4.1,738,10%,OFF,93.8
8328167,HRX by Hrithik Roshan,Sports Wear,shorts,Women,,1099,,"26, 28, 30, 32, 34, 36",4.3,738,,, 
10968552,Roadster,Western,tshirts,Women,,799,55% OFF,"XS, S, M, L, XL",4.2,738,55%,OFF,439.45
14852062,Levis,Bottom Wear,jeans,Men,1949,2999,35% OFF,"28, 30, 32, 34, 36, 38, 40",4.4,737,35%,OFF,1049.65
9445791,HRX by Hrithik Roshan,Sports Wear,jackets,Men,1259,2799,55% OFF,"S, M, L, XL, XXL",4.2,737,55%,OFF,1539.45
14346052,Nayo,Indian Wear,kurtas,Women,597,1299,54% OFF,"S, M, L, XL, XXL, 3XL",4.1,737,54%,OFF,701.46
10264739,Saree mall,Indian Wear,sarees,Women,959,3199,70% OFF,Onesize,4.3,737,70%,OFF,2239.3
7436261,Lebami,Lingerie & Sleep Wear,bra,Women,395,599,34% OFF,"30, 32, 34, 36",3.6,737,34%,OFF,203.66
13404404,HERE&NOW,Plus Size,kurtas,Women,604,1099,45% OFF,"XS, S, M, L, XL, XXL, 3XL",3.9,737,45%,OFF,494.55
7161750,Aujjessa,Western,trousers,Women,,1199,50% OFF,"28, 30, 32, 34, 36",3.9,737,50%,OFF,599.5
2311117,Tokyo Talkies,Western,dresses,Women,,2099,63% OFF,"S, M, L, XL",4.2,737,63%,OFF,1322.37
13859094,Roadster,Bottom Wear,trousers,Men,584,1299,55% OFF,"28, 30, 32, 34, 36",4,736,55%,OFF,714.45
8006471,Bene Kleed,Indian Wear,kurtas,Men,794,2099,Rs. 1305 OFF,"S, M, L, XL, XXL",4.3,736,,1305,1305
1462085,ether,Topwear,tshirts,Men,399,799,50% OFF,"S, M, L, XL, XXL",4.1,736,50%,OFF,399.5
11681582,Roadster,Western,shirts,Women,,1399,50% OFF,"XS, S, M, L, XL, XXL",4.4,736,50%,OFF,699.5
2475351,Chemistry,Western,jeans,Women,,2299,50% OFF,"26, 28, 30, 32, 34",4,736,50%,OFF,1149.5
2529712,DressBerry,Western,dresses,Women,,2499,65% OFF,"XS, S, M, L, XL",4.3,736,65%,OFF,1624.35
10423014,Cation,Western,tops,Women,,2999,50% OFF,"S, M, L, XL",4.3,736,50%,OFF,1499.5
7224489,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,849,1699,50% OFF,"S, M, L, XL, XXL",4.1,735,50%,OFF,849.5
8962397,Roadster,Bottom Wear,jeans,Men,934,1699,45% OFF,"26, 28, 30, 32, 34, 36",3.9,735,45%,OFF,764.55
9261263,Levis,Inner Wear &  Sleep Wear,trunk,Men,474,499,5% OFF,"S, M, L, XL",4.4,735,5%,OFF,24.95
10498720,HRX by Hrithik Roshan,Sports Wear,tracksuits,Men,1484,3299,55% OFF,"S, M, L, XL, XXL",3.9,735,55%,OFF,1814.45
16323144,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,,2398,,"S, M, XL, XXL, L",4.2,735,,, 
9478117,Roadster,Western,sweatshirts,Women,,1599,65% OFF,"XS, S, M, L, XL, XXL",4.1,735,65%,OFF,1039.35
17525226,Mast & Harbour,Western,tshirts,Women,,1548,,"XS, S, M, L, XL",4.1,735,,, 
13858426,HIGHLANDER,Bottom Wear,shorts,Men,363,699,48% OFF,"30, 32, 34, 36",4.3,734,48%,OFF,335.52
11467504,HIGHLANDER,Topwear,shirts,Men,649,1299,50% OFF,"39, 40, 42, 44",4.2,734,50%,OFF,649.5
14014824,LOCOMOTIVE,Topwear,shirts,Men,571,1299,56% OFF,"39, 40, 42, 44",4.1,734,56%,OFF,727.44
8302427,Mast & Harbour,Topwear,tshirts,Men,519,1299,60% OFF,"S, M, L, XL",4.2,734,60%,OFF,779.4
10534218,LOCOMOTIVE,Topwear,shirts,Men,517,1399,63% OFF,"39, 40, 42, 44",4.3,734,63%,OFF,881.37
486791,INVICTUS,Topwear,shirts,Men,879,1599,45% OFF,"37, 38, 39, 40, 42, 44",4.1,734,45%,OFF,719.55
6970699,INVICTUS,Topwear,shirts,Men,999,1999,50% OFF,"38, 39, 40, 42, 44",4.3,734,50%,OFF,999.5
10535832,Tokyo Talkies,Western,tops,Women,,1299,48% OFF,"S, M, L, XL",4.1,734,48%,OFF,623.52
13555072,U&F,Western,dresses,Women,,1699,64% OFF,"S, M, L, XL",3.5,734,64%,OFF,1087.36
7766127,Tokyo Talkies,Western,jeans,Women,,1899,62% OFF,"26, 28, 30, 32, 34",4,734,62%,OFF,1177.38
11242132,Kook N Keech Disney,Western,tshirts,Women,,899,60% OFF,"XS, S, M, L, XL",4.3,734,60%,OFF,539.4
12220464,her by invictus,Western,dresses,Women,,999,Rs. 500 OFF,"S, M, L, XL, XXL",4.3,734,,500,500
11363516,WROGN,Topwear,tshirts,Men,599,1199,50% OFF,"S, M, L, XL, XXL",4.4,733,50%,OFF,599.5
10356877,Anouk,Topwear,shirts,Men,674,1499,55% OFF,"38, 40, 42, 44, 46",4.1,733,55%,OFF,824.45
2232091,Mast & Harbour,Topwear,tshirts,Men,239,599,60% OFF,"S, M, L, XL",4.3,733,60%,OFF,359.4
13237744,Anouk,Indian Wear,kurta-sets,Women,629,1799,65% OFF,"XS, S, M, L, XL, XXL",3.9,733,65%,OFF,1169.35
11048812,Poshak Hub,Indian Wear,kurtas,Women,1078,2200,51% OFF,"XS, S, M, L, XL, XXL",4.5,733,51%,OFF,1122
8349555,Sangria,Plus Size,tunics,Women,1099,1999,45% OFF,"XS, S, M, L, XL, XXL, 3XL",4.3,733,45%,OFF,899.55
13735306,Nike,Sports Wear,tights,Women,1317,2195,40% OFF,"XS, S, M, L, XL, XXL",4.1,733,40%,OFF,878
10658938,KASSUALLY,Western,shirts,Women,,1199,55% OFF,"XS, S, M, L, XL, XXL",4.2,733,55%,OFF,659.45
9404673,Popnetic,Western,skirts,Women,,1399,60% OFF,"26, 28, 30, 32",4,733,60%,OFF,839.4
11991116,Roadster,Western,sweatshirts,Women,,999,30% OFF,"XS, S, M, L, XL, XXL",4.3,733,30%,OFF,299.7
1874587,Harvard,Bottom Wear,shorts,Men,899,1499,40% OFF,"28, 30, 32, 34, 36",4.4,732,40%,OFF,599.6
6831812,Roadster,Inner Wear &  Sleep Wear,socks,Men,314,449,30% OFF,Onesize,4.1,732,30%,OFF,134.7
11807564,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,988,1798,45% OFF,"S, M, L, XL, XXL",4,732,45%,OFF,809.1
2340658,Roadster,Topwear,tshirts,Men,,699,,"XS, S, M, L, XL, XXL, 3XL",4.2,732,,, 
10579766,Deewa,Indian Wear,dresses,Women,1039,1999,48% OFF,"XS, S, M, L, XL, XXL, 3XL",4,732,48%,OFF,959.52
9478741,Roadster,Western,jackets,Women,,2999,65% OFF,"XS, S, M, L, XL, XXL",4.3,732,65%,OFF,1949.35
12822658,Vishudh,Western,tops,Women,,949,58% OFF,"S, M, L, XL",4.1,732,58%,OFF,550.42
8903579,Roadster,Bottom Wear,jeans,Men,1499,2999,50% OFF,"28, 30, 32, 34, 36",3.9,731,50%,OFF,1499.5
11942980,Roadster,Bottom Wear,shorts,Men,759,1899,60% OFF,"28, 30, 32, 34, 36",4.3,731,60%,OFF,1139.4
11158202,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,719,1799,60% OFF,"XS, S, M, L, XL",4.3,731,60%,OFF,1079.4
9075131,HERE&NOW,Plus Size,kurtas,Women,719,2399,"70% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.2,731,70%,OFF,1679.3
9686617,HERE&NOW,Plus Size,jackets,Women,839,2799,"70% OFF, Hurry*","XS, S, M, L, XL, XXL",4.5,731,70%,OFF,1959.3
8643235,SASSAFRAS,Western,tops,Women,,1299,55% OFF,"XS, S, M, L, XL",4.2,731,55%,OFF,714.45
12151584,VividArtsy,Western,tops,Women,,645,2% OFF,"XS, S, M, L, XL",4.3,731,2%,OFF,12.9
12560202,HERE&NOW,Bottom Wear,jeans,Men,769,2199,65% OFF,"28, 30, 32, 34, 36",3.7,730,65%,OFF,1429.35
10943374,Roadster,Topwear,tshirts,Men,714,1299,45% OFF,"S, M, L, XL",4.1,730,45%,OFF,584.55
10132009,HIGHLANDER,Topwear,shirts,Men,526,1349,61% OFF,"39, 40, 42, 44",4.2,730,61%,OFF,822.89
6149797,Roadster,Topwear,tshirts,Men,449,999,55% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.9,730,55%,OFF,549.45
10498744,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,479,1199,60% OFF,"XS, S, M, L, XL",4.1,730,60%,OFF,719.4
11003558,DressBerry,Sports Wear,track-pants,Women,559,1599,65% OFF,"XS, S, M, L, XL, XXL",4,730,65%,OFF,1039.35
1643043,Belle Fille,Western,sweatshirts,Women,,1199,50% OFF,"S, M, L, XL, XXL",3.8,730,50%,OFF,599.5
15745912,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,,3398,,"XL, M, L, XXL, S",4.1,729,,, 
14568520,OM SAI LATEST CREATION,Western,tops,Women,,999,Rs. 10 OFF,"S, M, L, XL",3.6,729,,10,10
10685342,WROGN,Bottom Wear,jeans,Men,1799,2999,40% OFF,"28, 30, 32, 34, 36, 38",4,728,40%,OFF,1199.6
15474976,U.S. Polo Assn.,Inner Wear &  Sleep Wear,trunk,Men,646,718,10% OFF,"S, M, L",4.1,728,10%,OFF,71.8
8936383,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,314,349,10% OFF,"S, M, L",4.4,728,10%,OFF,34.9
9901897,Jockey,Lingerie & Sleep Wear,camisoles,Women,,299,,"S, M, L",4.5,728,,, 
